Cuarto trimestre de 2011;Región Noroeste ;5.3;42.2;1.5;40.0;5.8
Segundo trimestre de 2011;Región Noroeste ;6.9;42.6;2.1;39.7;6.2
Tercer trimestre de 2012;Región Noroeste ;7.2;43.4;2.6;40.3;4.9
Tercer trimestre de 2011;Región Noroeste ;6.4;43.3;2.2;40.6;7.0
Cuarto trimestre de 2008;Región Noroeste ;8.2;41.7;2.2;38.2;5.8
Primer trimestre de 2013;Región Noroeste ;6.9;42.8;1.6;39.8;6.3
Tercer trimestre de 2003;Región Noroeste ;14.1;41.3;3.9;35.4;13.6
Cuarto trimestre de 2010;Región Noroeste ;6.6;42.0;1.7;39.2;5.4
Segundo trimestre de 2012;Región Noroeste ;7.2;42.6;1.2;39.5;5.9
Primer trimestre de 2006;Región Noroeste ;11.4;41.2;2.7;36.5;7.8
Primer trimestre de 2009;Región Noroeste ;9.3;41.8;2.1;37.9;6.4
Gran Catamarca (3)
Segundo trimestre de 2004;Gran Catamarca (3);.;.;.;.;.
Cuarto trimestre de 2003;Gran Catamarca (3);.;.;.;.;.
Tercer trimestre de 2010;Gran Catamarca (3);9.0;40.7;0.9;37.1;4.3
Segundo trimestre de 2006;Gran Catamarca (3);.;.;.;.;.
Segundo trimestre de 2005;Gran Catamarca (3);.;.;.;.;.
Segundo trimestre de 2003 (1);Gran Catamarca (3);.;.;.;.;.
Primer trimestre de 2007;Gran Catamarca (3);14.2;41.9;1.4;35.9;6.3
Primer trimestre de 2011;Gran Catamarca (3);12.2;42.0;0.5;36.9;6.4
Tercer trimestre de 2005;Gran Catamarca (3);.;.;.;.;.
Primer trimestre de 2008;Gran Catamarca (3);9.1;39.9;0.8;36.3;3.1
Tercer trimestre de 2008;Gran Catamarca (3);7.2;40.6;0.1;37.7;3.7
Primer trimestre de 2012;Gran Catamarca (3);8.9;41.7;0.4;38.0;5.4
Segundo trimestre de 2009;Gran Catamarca (3);8.4;42.7;0.5;39.2;5.0
Tercer trimestre de 2004;Gran Catamarca (3);.;.;.;.;.
Cuarto trimestre de 2012;Gran Catamarca (3);6.2;41.6;2.1;39.0;6.5
Primer trimestre de 2010;Gran Catamarca (3);10.0;41.6;0.5;37.4;2.9
Tercer trimestre de 2009;Gran Catamarca (3);8.6;39.5;0.4;36.1;4.2
Primer trimestre de 2004;Gran Catamarca (3);.;.;.;.;.
Primer trimestre de 2003;Gran Catamarca (3);.;.;.;.;.
Tercer trimestre de 2006 (2);Gran Catamarca (3);11.4;44.0;2.5;39.0;7.5
Segundo trimestre de 2007;Gran Catamarca (3);11.0;41.6;1.3;37.0;7.2
Tercer trimestre de 2007;Gran Catamarca (3);9.1;39.9;0.7;36.2;5.8
Segundo trimestre de 2010;Gran Catamarca (3);8.9;40.0;0.3;36.5;3.5
Primer trimestre de 2005;Gran Catamarca (3);.;.;.;.;.
Cuarto trimestre de 2005;Gran Catamarca (3);.;.;.;.;.
Segundo trimestre de 2008;Gran Catamarca (3);9.6;41.2;0.8;37.2;4.9
Cuarto trimestre de 2004;Gran Catamarca (3);.;.;.;.;.
Cuarto trimestre de 2006 (2);Gran Catamarca (3);11.6;41.1;1.2;36.4;5.6
Cuarto trimestre de 2007;Gran Catamarca (3);9.6;39.6;0.6;35.8;4.7
Cuarto trimestre de 2009;Gran Catamarca (3);9.9;40.0;0.8;36.1;4.0
Cuarto trimestre de 2011;Gran Catamarca (3);7.5;43.1;0.2;39.8;7.5
Segundo trimestre de 2011;Gran Catamarca (3);9.0;41.0;1.6;37.3;6.8
Tercer trimestre de 2012;Gran Catamarca (3);9.4;41.3;1.4;37.4;9.2
Tercer trimestre de 2011;Gran Catamarca (3);10.4;43.9;1.3;39.3;7.6
Cuarto trimestre de 2008;Gran Catamarca (3);8.4;39.8;0.8;36.5;2.3
Primer trimestre de 2013;Gran Catamarca (3);9.8;43.6;1.1;39.3;4.9
Tercer trimestre de 2003;Gran Catamarca (3);.;.;.;.;.
Cuarto trimestre de 2010;Gran Catamarca (3);8.5;41.3;0.8;37.8;3.9
Segundo trimestre de 2012;Gran Catamarca (3);11.7;42.5;0.8;37.6;5.1
Primer trimestre de 2006;Gran Catamarca (3);.;.;.;.;.
Primer trimestre de 2009;Gran Catamarca (3);10.2;41.2;0.6;37.0;3.6
Gran Tucumán - Tafí Viejo     
Segundo trimestre de 2004;Gran Tucumán - Tafí Viejo     ;13.6;37.9;3.6;32.7;14.9
Cuarto trimestre de 2003;Gran Tucumán - Tafí Viejo     ;15.2;42.7;5.4;36.2;15.6
Tercer trimestre de 2010;Gran Tucumán - Tafí Viejo     ;5.4;43.3;1.5;40.9;6.5
Segundo trimestre de 2006;Gran Tucumán - Tafí Viejo     ;11.8;40.3;2.7;35.5;12.4
Segundo trimestre de 2005;Gran Tucumán - Tafí Viejo     ;11.3;40.4;3.9;35.8;12.5
Segundo trimestre de 2003 (1);Gran Tucumán - Tafí Viejo     ;15.0;39.2;6.6;33.3;16.1
Primer trimestre de 2007;Gran Tucumán - Tafí Viejo     ;11.8;40.9;4.2;36.0;9.5
Primer trimestre de 2011;Gran Tucumán - Tafí Viejo     ;4.9;42.9;2.9;40.8;8.2
Tercer trimestre de 2005;Gran Tucumán - Tafí Viejo     ;13.1;42.1;5.3;36.6;10.0
Primer trimestre de 2008;Gran Tucumán - Tafí Viejo     ;11.5;40.6;2.4;35.9;4.9
Tercer trimestre de 2008;Gran Tucumán - Tafí Viejo     ;7.7;42.9;3.0;39.6;5.5
Primer trimestre de 2012;Gran Tucumán - Tafí Viejo     ;4.5;44.0;1.1;42.0;4.2
Segundo trimestre de 2009;Gran Tucumán - Tafí Viejo     ;9.7;41.2;2.8;37.1;5.4
Tercer trimestre de 2004;Gran Tucumán - Tafí Viejo     ;14.4;40.2;2.4;34.4;13.2
Cuarto trimestre de 2012;Gran Tucumán - Tafí Viejo     ;3.9;43.3;1.2;41.6;4.1
Primer trimestre de 2010;Gran Tucumán - Tafí Viejo     ;8.7;44.2;2.6;40.3;6.3
Tercer trimestre de 2009;Gran Tucumán - Tafí Viejo     ;10.0;44.3;1.3;39.9;4.4
Primer trimestre de 2004;Gran Tucumán - Tafí Viejo     ;16.5;41.6;3.0;34.8;13.2
Primer trimestre de 2003;Gran Tucumán - Tafí Viejo     ;21.2;41.7;4.8;32.9;19.0
Tercer trimestre de 2006 (2);Gran Tucumán - Tafí Viejo     ;11.3;42.0;3.2;37.3;7.5
Segundo trimestre de 2007;Gran Tucumán - Tafí Viejo     ;9.8;39.7;4.1;35.8;7.4
Tercer trimestre de 2007;Gran Tucumán - Tafí Viejo     ;8.0;41.8;3.6;38.5;5.3
Segundo trimestre de 2010;Gran Tucumán - Tafí Viejo     ;5.2;44.6;2.3;42.3;9.2
Primer trimestre de 2005;Gran Tucumán - Tafí Viejo     ;14.2;40.9;3.0;35.1;15.5
Cuarto trimestre de 2005;Gran Tucumán - Tafí Viejo     ;10.9;41.9;4.2;37.3;8.4
Segundo trimestre de 2008;Gran Tucumán - Tafí Viejo     ;7.7;41.6;2.1;38.4;6.8
Cuarto trimestre de 2004;Gran Tucumán - Tafí Viejo     ;11.4;41.2;2.6;36.5;14.1
Cuarto trimestre de 2006 (2);Gran Tucumán - Tafí Viejo     ;9.4;42.5;3.9;38.5;8.6
Cuarto trimestre de 2007;Gran Tucumán - Tafí Viejo     ;8.2;41.4;3.6;38.0;6.3
Cuarto trimestre de 2009;Gran Tucumán - Tafí Viejo     ;8.1;44.8;1.7;41.2;6.2
Cuarto trimestre de 2011;Gran Tucumán - Tafí Viejo     ;3.1;43.6;1.9;42.2;5.5
Segundo trimestre de 2011;Gran Tucumán - Tafí Viejo     ;4.4;43.3;2.1;41.3;5.0
Tercer trimestre de 2012;Gran Tucumán - Tafí Viejo     ;4.3;42.8;2.2;41.0;6.5
Tercer trimestre de 2011;Gran Tucumán - Tafí Viejo     ;3.3;43.6;2.6;42.1;5.5
Cuarto trimestre de 2008;Gran Tucumán - Tafí Viejo     ;9.7;43.9;2.0;39.6;5.2
Primer trimestre de 2013;Gran Tucumán - Tafí Viejo     ;5.7;43.4;2.6;40.9;6.4
Tercer trimestre de 2003;Gran Tucumán - Tafí Viejo     ;12.9;39.6;4.1;34.5;17.1
Cuarto trimestre de 2010;Gran Tucumán - Tafí Viejo     ;5.6;42.5;2.5;40.2;5.3
Segundo trimestre de 2012;Gran Tucumán - Tafí Viejo     ;3.8;42.8;1.6;41.2;8.3
Primer trimestre de 2006;Gran Tucumán - Tafí Viejo     ;13.4;40.8;4.2;35.3;11.1
Primer trimestre de 2009;Gran Tucumán - Tafí Viejo     ;11.8;41.3;3.0;36.4;5.8
Jujuy-Palpalá (3)
Segundo trimestre de 2004;Jujuy-Palpalá (3);.;.;.;.;.
Cuarto trimestre de 2003;Jujuy-Palpalá (3);.;.;.;.;.
Tercer trimestre de 2010;Jujuy-Palpalá (3);5.0;40.5;1.9;38.5;5.7
Segundo trimestre de 2006;Jujuy-Palpalá (3);.;.;.;.;.
Segundo trimestre de 2005;Jujuy-Palpalá (3);.;.;.;.;.
Segundo trimestre de 2003 (1);Jujuy-Palpalá (3);.;.;.;.;.
Primer trimestre de 2007;Jujuy-Palpalá (3);7.6;37.0;1.9;34.2;7.5
Primer trimestre de 2011;Jujuy-Palpalá (3);6.3;42.7;1.9;40.1;4.9
Tercer trimestre de 2005;Jujuy-Palpalá (3);.;.;.;.;.
Primer trimestre de 2008;Jujuy-Palpalá (3);8.6;38.7;2.6;35.4;10.1
Tercer trimestre de 2008;Jujuy-Palpalá (3);7.1;40.4;1.9;37.5;8.7
Primer trimestre de 2012;Jujuy-Palpalá (3);7.6;42.5;0.4;39.3;5.0
Segundo trimestre de 2009;Jujuy-Palpalá (3);6.8;42.1;3.3;39.2;8.3
Tercer trimestre de 2004;Jujuy-Palpalá (3);.;.;.;.;.
Cuarto trimestre de 2012;Jujuy-Palpalá (3);4.2;38.7;0.2;37.1;4.6
Primer trimestre de 2010;Jujuy-Palpalá (3);6.4;42.0;2.4;39.3;7.6
Tercer trimestre de 2009;Jujuy-Palpalá (3);6.0;40.5;2.6;38.1;12.0
Primer trimestre de 2004;Jujuy-Palpalá (3);.;.;.;.;.
Primer trimestre de 2003;Jujuy-Palpalá (3);.;.;.;.;.
Tercer trimestre de 2006 (2);Jujuy-Palpalá (3);6.3;43.3;4.6;40.6;13.4
Segundo trimestre de 2007;Jujuy-Palpalá (3);8.7;40.1;2.9;36.6;7.6
Tercer trimestre de 2007;Jujuy-Palpalá (3);5.9;42.4;2.4;39.9;9.9
Segundo trimestre de 2010;Jujuy-Palpalá (3);7.1;41.2;1.2;38.3;9.9
Primer trimestre de 2005;Jujuy-Palpalá (3);.;.;.;.;.
Cuarto trimestre de 2005;Jujuy-Palpalá (3);.;.;.;.;.
Segundo trimestre de 2008;Jujuy-Palpalá (3);8.0;40.5;2.7;37.2;11.7
Cuarto trimestre de 2004;Jujuy-Palpalá (3);.;.;.;.;.
Cuarto trimestre de 2006 (2);Jujuy-Palpalá (3);7.7;40.0;2.5;37.0;7.5
Cuarto trimestre de 2007;Jujuy-Palpalá (3);8.2;41.0;3.7;37.7;7.5
Cuarto trimestre de 2009;Jujuy-Palpalá (3);5.6;41.6;3.9;39.2;12.5
Cuarto trimestre de 2011;Jujuy-Palpalá (3);5.4;39.3;0.8;37.2;4.6
Segundo trimestre de 2011;Jujuy-Palpalá (3);5.0;42.6;1.4;40.5;5.8
Tercer trimestre de 2012;Jujuy-Palpalá (3);4.8;41.9;1.5;39.9;3.3
Tercer trimestre de 2011;Jujuy-Palpalá (3);3.9;42.6;1.4;40.9;7.2
Cuarto trimestre de 2008;Jujuy-Palpalá (3);4.3;40.6;3.5;38.9;7.0
Primer trimestre de 2013;Jujuy-Palpalá (3);4.6;40.4;0.6;38.6;4.6
Tercer trimestre de 2003;Jujuy-Palpalá (3);.;.;.;.;.
Cuarto trimestre de 2010;Jujuy-Palpalá (3);4.1;40.4;0.8;38.7;6.3
Segundo trimestre de 2012;Jujuy-Palpalá (3);4.3;40.6;0.1;38.9;3.7
Primer trimestre de 2006;Jujuy-Palpalá (3);.;.;.;.;.
Primer trimestre de 2009;Jujuy-Palpalá (3);6.7;43.1;2.3;40.2;6.9
La Rioja (3)
Segundo trimestre de 2004;La Rioja (3);.;.;.;.;.
Cuarto trimestre de 2003;La Rioja (3);.;.;.;.;.
Tercer trimestre de 2010;La Rioja (3);4.8;42.3;1.3;40.3;2.0
Segundo trimestre de 2006;La Rioja (3);.;.;.;.;.
Segundo trimestre de 2005;La Rioja (3);.;.;.;.;.
Segundo trimestre de 2003 (1);La Rioja (3);.;.;.;.;.
Primer trimestre de 2007;La Rioja (3);8.1;44.7;3.3;41.1;4.0
Primer trimestre de 2011;La Rioja (3);6.2;42.7;3.3;40.0;7.0
Tercer trimestre de 2005;La Rioja (3);.;.;.;.;.
Primer trimestre de 2008;La Rioja (3);7.8;44.3;1.5;40.8;3.9
Tercer trimestre de 2008;La Rioja (3);5.9;42.7;2.2;40.2;3.9
Primer trimestre de 2012;La Rioja (3);5.3;42.0;0.6;39.7;4.3
Segundo trimestre de 2009;La Rioja (3);7.7;41.6;1.1;38.4;5.6
Tercer trimestre de 2004;La Rioja (3);.;.;.;.;.
Cuarto trimestre de 2012;La Rioja (3);3.9;40.3;0.5;38.7;3.7
Primer trimestre de 2010;La Rioja (3);7.1;41.3;0.7;38.4;3.8
Tercer trimestre de 2009;La Rioja (3);5.8;42.0;-;39.6;2.6
Primer trimestre de 2004;La Rioja (3);.;.;.;.;.
Primer trimestre de 2003;La Rioja (3);.;.;.;.;.
Tercer trimestre de 2006 (2);La Rioja (3);9.8;44.1;2.1;39.8;7.1
Segundo trimestre de 2007;La Rioja (3);9.6;45.3;3.0;40.9;3.3
Tercer trimestre de 2007;La Rioja (3);8.7;44.6;2.5;40.8;4.6
Segundo trimestre de 2010;La Rioja (3);3.8;39.6;1.4;38.1;2.7
Primer trimestre de 2005;La Rioja (3);.;.;.;.;.
Cuarto trimestre de 2005;La Rioja (3);.;.;.;.;.
Segundo trimestre de 2008;La Rioja (3);8.1;45.1;1.8;41.5;4.4
Cuarto trimestre de 2004;La Rioja (3);.;.;.;.;.
Cuarto trimestre de 2006 (2);La Rioja (3);7.2;45.3;2.1;42.1;7.7
Cuarto trimestre de 2007;La Rioja (3);6.8;44.2;1.9;41.2;4.0
Cuarto trimestre de 2009;La Rioja (3);5.1;42.9;0.9;40.7;3.3
Cuarto trimestre de 2011;La Rioja (3);3.4;41.7;1.9;40.3;3.5
Segundo trimestre de 2011;La Rioja (3);5.8;43.9;2.9;41.4;6.8
Tercer trimestre de 2012;La Rioja (3);5.4;42.1;1.4;39.8;4.3
Tercer trimestre de 2011;La Rioja (3);3.9;43.1;1.9;41.4;5.4
Cuarto trimestre de 2008;La Rioja (3);6.4;41.9;1.2;39.2;6.0
Primer trimestre de 2013;La Rioja (3);5.6;40.8;1.6;38.5;3.9
Tercer trimestre de 2003;La Rioja (3);.;.;.;.;.
Cuarto trimestre de 2010;La Rioja (3);6.8;42.8;0.4;39.9;1.4
Segundo trimestre de 2012;La Rioja (3);4.5;43.0;1.8;41.1;5.2
Primer trimestre de 2006;La Rioja (3);.;.;.;.;.
Primer trimestre de 2009;La Rioja (3);8.4;42.0;1.1;38.5;6.7
Salta (3) (6)
Segundo trimestre de 2004;Salta (3) (6);.;.;.;.;.
Cuarto trimestre de 2003;Salta (3) (6);.;.;.;.;.
Tercer trimestre de 2010;Salta (3) (6);11.5;45.7;2.9;40.4;7.8
Segundo trimestre de 2006;Salta (3) (6);.;.;.;.;.
Segundo trimestre de 2005;Salta (3) (6);.;.;.;.;.
Segundo trimestre de 2003 (1);Salta (3) (6);.;.;.;.;.
Primer trimestre de 2007;Salta (3) (6);10.5;42.4;1.9;37.9;6.6
Primer trimestre de 2011;Salta (3) (6);11.7;44.2;2.1;39.1;5.3
Tercer trimestre de 2005;Salta (3) (6);.;.;.;.;.
Primer trimestre de 2008;Salta (3) (6);8.6;41.4;2.4;37.9;7.6
Tercer trimestre de 2008;Salta (3) (6);8.6;41.4;2.6;37.8;8.2
Primer trimestre de 2012;Salta (3) (6);11.0;42.4;0.9;37.7;5.2
Segundo trimestre de 2009;Salta (3) (6);10.2;43.3;2.0;38.9;7.9
Tercer trimestre de 2004;Salta (3) (6);.;.;.;.;.
Cuarto trimestre de 2012;Salta (3) (6);7.2;44.4;0.4;41.2;3.6
Primer trimestre de 2010;Salta (3) (6);11.1;43.1;2.6;38.3;8.9
Tercer trimestre de 2009;Salta (3) (6);7.0;41.3;1.6;38.4;7.5
Primer trimestre de 2004;Salta (3) (6);.;.;.;.;.
Primer trimestre de 2003;Salta (3) (6);.;.;.;.;.
Tercer trimestre de 2006 (2);Salta (3) (6);11.8;42.9;1.6;37.8;6.7
Segundo trimestre de 2007;Salta (3) (6);10.5;42.0;1.7;37.5;6.8
Tercer trimestre de 2007;Salta (3) (6);8.9;40.9;2.5;37.3;7.2
Segundo trimestre de 2010;Salta (3) (6);10.6;45.0;1.9;40.2;10.3
Primer trimestre de 2005;Salta (3) (6);.;.;.;.;.
Cuarto trimestre de 2005;Salta (3) (6);.;.;.;.;.
Segundo trimestre de 2008;Salta (3) (6);7.7;42.5;2.5;39.3;8.4
Cuarto trimestre de 2004;Salta (3) (6);.;.;.;.;.
Cuarto trimestre de 2006 (2);Salta (3) (6);11.6;42.2;2.9;37.3;10.3
Cuarto trimestre de 2007;Salta (3) (6);9.6;41.9;3.0;37.9;9.1
Cuarto trimestre de 2009;Salta (3) (6);8.0;43.0;1.7;39.5;5.8
Cuarto trimestre de 2011;Salta (3) (6);7.9;44.4;2.0;40.9;4.9
Segundo trimestre de 2011;Salta (3) (6);11.5;44.4;2.9;39.3;7.6
Tercer trimestre de 2012;Salta (3) (6);12.0;46.3;0.8;40.7;2.6
Tercer trimestre de 2011;Salta (3) (6);9.7;44.7;2.8;40.4;7.6
Cuarto trimestre de 2008;Salta (3) (6);11.9;41.8;2.7;36.8;6.9
Primer trimestre de 2013;Salta (3) (6);10.6;45.6;1.3;40.8;5.2
Tercer trimestre de 2003;Salta (3) (6);.;.;.;.;.
Cuarto trimestre de 2010;Salta (3) (6);9.2;44.7;2.3;40.6;5.7
Segundo trimestre de 2012;Salta (3) (6);10.9;44.1;1.0;39.3;3.1
Primer trimestre de 2006;Salta (3) (6);.;.;.;.;.
Primer trimestre de 2009;Salta (3) (6);9.8;44.1;2.0;39.8;8.9
Santiago del Estero - La Banda (3)
Segundo trimestre de 2004;Santiago del Estero - La Banda (3);.;.;.;.;.
Cuarto trimestre de 2003;Santiago del Estero - La Banda (3);.;.;.;.;.
Tercer trimestre de 2010;Santiago del Estero - La Banda (3);5.6;37.6;0.2;35.4;7.3
Segundo trimestre de 2006;Santiago del Estero - La Banda (3);.;.;.;.;.
Segundo trimestre de 2005;Santiago del Estero - La Banda (3);.;.;.;.;.
Segundo trimestre de 2003 (1);Santiago del Estero - La Banda (3);.;.;.;.;.
Primer trimestre de 2007;Santiago del Estero - La Banda (3);7.8;38.6;1.0;35.6;7.6
Primer trimestre de 2011;Santiago del Estero - La Banda (3);6.3;38.5;0.5;36.1;7.1
Tercer trimestre de 2005;Santiago del Estero - La Banda (3);.;.;.;.;.
Primer trimestre de 2008;Santiago del Estero - La Banda (3);5.8;40.3;0.9;38.0;5.8
Tercer trimestre de 2008;Santiago del Estero - La Banda (3);5.0;40.8;1.3;38.7;6.0
Primer trimestre de 2012;Santiago del Estero - La Banda (3);7.3;39.2;-;36.3;11.4
Segundo trimestre de 2009;Santiago del Estero - La Banda (3);4.7;38.7;1.8;36.9;11.0
Tercer trimestre de 2004;Santiago del Estero - La Banda (3);.;.;.;.;.
Cuarto trimestre de 2012;Santiago del Estero - La Banda (3);6.7;39.6;2.1;37.0;9.0
Primer trimestre de 2010;Santiago del Estero - La Banda (3);6.9;37.3;0.8;34.7;9.2
Tercer trimestre de 2009;Santiago del Estero - La Banda (3);6.1;38.2;2.1;35.9;9.1
Primer trimestre de 2004;Santiago del Estero - La Banda (3);.;.;.;.;.
Primer trimestre de 2003;Santiago del Estero - La Banda (3);.;.;.;.;.
Tercer trimestre de 2006 (2);Santiago del Estero - La Banda (3);7.3;39.8;0.9;36.9;4.7
Segundo trimestre de 2007;Santiago del Estero - La Banda (3);6.7;39.8;1.0;37.1;5.9
Tercer trimestre de 2007;Santiago del Estero - La Banda (3);6.4;38.8;1.6;36.3;8.7
Segundo trimestre de 2010;Santiago del Estero - La Banda (3);6.2;37.2;0.6;34.9;7.2
Primer trimestre de 2005;Santiago del Estero - La Banda (3);.;.;.;.;.
Cuarto trimestre de 2005;Santiago del Estero - La Banda (3);.;.;.;.;.
Segundo trimestre de 2008;Santiago del Estero - La Banda (3);6.1;40.8;1.5;38.3;5.7
Cuarto trimestre de 2004;Santiago del Estero - La Banda (3);.;.;.;.;.
Cuarto trimestre de 2006 (2);Santiago del Estero - La Banda (3);4.6;39.6;1.8;37.8;6.7
Cuarto trimestre de 2007;Santiago del Estero - La Banda (3);5.4;38.7;2.0;36.6;6.5
Cuarto trimestre de 2009;Santiago del Estero - La Banda (3);5.4;38.7;1.8;36.6;9.0
Cuarto trimestre de 2011;Santiago del Estero - La Banda (3);6.3;38.2;0.8;35.8;9.4
Segundo trimestre de 2011;Santiago del Estero - La Banda (3);6.1;39.1;1.1;36.7;6.7
Tercer trimestre de 2012;Santiago del Estero - La Banda (3);7.5;43.7;7.9;40.4;4.6
Tercer trimestre de 2011;Santiago del Estero - La Banda (3);9.2;41.2;1.8;37.4;9.9
Cuarto trimestre de 2008;Santiago del Estero - La Banda (3);3.1;38.5;2.4;37.3;6.3
Primer trimestre de 2013;Santiago del Estero - La Banda (3);4.6;39.9;0.8;38.1;11.5
Tercer trimestre de 2003;Santiago del Estero - La Banda (3);.;.;.;.;.
Cuarto trimestre de 2010;Santiago del Estero - La Banda (3);5.5;37.9;1.0;35.9;7.7
Segundo trimestre de 2012;Santiago del Estero - La Banda (3);10.0;41.4;1.4;37.3;7.8
Primer trimestre de 2006;Santiago del Estero - La Banda (3);.;.;.;.;.
Primer trimestre de 2009;Santiago del Estero - La Banda (3);5.2;38.7;1.0;36.7;5.0
Región Pampeana 
Segundo trimestre de 2004;Región Pampeana ;15.3;45.4;4.4;38.5;10.6
Cuarto trimestre de 2003;Región Pampeana ;14.4;45.6;4.8;39.1;10.5
Tercer trimestre de 2010;Región Pampeana ;7.2;45.3;2.1;42.0;7.4
Segundo trimestre de 2006;Región Pampeana ;10.3;45.2;2.6;40.6;8.3
Segundo trimestre de 2005;Región Pampeana ;11.7;45.0;3.1;39.7;7.9
Segundo trimestre de 2003 (1);Región Pampeana ;18.4;45.3;7.1;36.9;10.5
Primer trimestre de 2007;Región Pampeana ;9.2;45.8;2.3;41.5;6.2
Primer trimestre de 2011;Región Pampeana ;7.8;46.2;2.0;42.6;5.9
Tercer trimestre de 2005;Región Pampeana ;10.9;45.2;3.2;40.2;8.1
Primer trimestre de 2008;Región Pampeana ;8.5;45.6;1.9;41.8;5.8
Tercer trimestre de 2008;Región Pampeana ;7.9;44.7;2.5;41.2;6.8
Primer trimestre de 2012;Región Pampeana ;7.9;46.1;2.0;42.4;5.4
Segundo trimestre de 2009;Región Pampeana ;10.2;45.2;2.6;40.6;8.1
Tercer trimestre de 2004;Región Pampeana ;13.0;45.2;3.8;39.3;9.1
Cuarto trimestre de 2012;Región Pampeana ;7.3;45.8;1.9;42.4;7.3
Primer trimestre de 2010;Región Pampeana ;9.4;46.0;2.5;41.6;7.7
Tercer trimestre de 2009;Región Pampeana ;9.6;45.9;3.0;41.5;7.9
Primer trimestre de 2004;Región Pampeana ;15.6;45.5;4.1;38.4;9.3
Primer trimestre de 2003;Región Pampeana ;21.1;45.3;5.4;35.8;10.0
Tercer trimestre de 2006 (2);Región Pampeana ;10.3;45.6;2.5;40.9;7.4
Segundo trimestre de 2007;Región Pampeana ;8.9;46.0;2.1;41.9;6.7
Tercer trimestre de 2007;Región Pampeana ;.;.;.;.;.
Segundo trimestre de 2010;Región Pampeana ;9.2;45.6;2.4;41.4;7.4
Primer trimestre de 2005;Región Pampeana ;12.4;44.3;2.8;38.8;9.1
Cuarto trimestre de 2005;Región Pampeana ;10.1;45.2;2.5;40.7;8.5
Segundo trimestre de 2008;Región Pampeana ;8.6;45.8;1.9;41.9;7.1
Cuarto trimestre de 2004;Región Pampeana ;12.1;45.0;3.3;39.6;9.3
Cuarto trimestre de 2006 (2);Región Pampeana ;8.1;45.4;2.4;41.7;6.5
Cuarto trimestre de 2007;Región Pampeana ;8.4;45.7;2.3;41.8;6.1
Cuarto trimestre de 2009;Región Pampeana ;8.8;45.4;2.7;41.4;7.2
Cuarto trimestre de 2011;Región Pampeana ;6.9;45.6;1.7;42.4;6.4
Segundo trimestre de 2011;Región Pampeana ;7.7;46.1;2.0;42.6;6.0
Tercer trimestre de 2012;Región Pampeana ;7.9;45.8;2.7;42.2;6.5
Tercer trimestre de 2011;Región Pampeana ;7.9;45.9;2.2;42.2;6.4
Cuarto trimestre de 2008;Región Pampeana ;7.9;45.9;2.3;42.2;6.6
Primer trimestre de 2013;Región Pampeana ;8.2;46.1;1.9;42.3;5.8
Tercer trimestre de 2003;Región Pampeana ;16.4;44.5;5.4;37.2;10.1
Cuarto trimestre de 2010;Región Pampeana ;7.6;45.5;2.4;42.1;6.2
Segundo trimestre de 2012;Región Pampeana ;8.0;47.0;2.3;43.3;6.5
Primer trimestre de 2006;Región Pampeana ;11.0;44.4;2.1;39.5;7.5
Primer trimestre de 2009;Región Pampeana ;9.3;45.2;2.6;41.0;6.8
Bahía Blanca - Cerri (3)
Segundo trimestre de 2004;Bahía Blanca - Cerri (3);.;.;.;.;.
Cuarto trimestre de 2003;Bahía Blanca - Cerri (3);.;.;.;.;.
Tercer trimestre de 2010;Bahía Blanca - Cerri (3);7.4;46.5;1.7;43.1;4.1
Segundo trimestre de 2006;Bahía Blanca - Cerri (3);.;.;.;.;.
Segundo trimestre de 2005;Bahía Blanca - Cerri (3);.;.;.;.;.
Segundo trimestre de 2003 (1);Bahía Blanca - Cerri (3);.;.;.;.;.
Primer trimestre de 2007;Bahía Blanca - Cerri (3);8.7;47.0;2.0;42.9;4.0
Primer trimestre de 2011;Bahía Blanca - Cerri (3);8.9;48.6;0.6;44.3;2.6
Tercer trimestre de 2005;Bahía Blanca - Cerri (3);.;.;.;.;.
Primer trimestre de 2008;Bahía Blanca - Cerri (3);8.8;45.6;1.6;41.6;3.8
Tercer trimestre de 2008;Bahía Blanca - Cerri (3);6.1;43.6;1.7;41.0;3.5
Primer trimestre de 2012;Bahía Blanca - Cerri (3);5.7;47.4;0.9;44.7;3.2
Segundo trimestre de 2009;Bahía Blanca - Cerri (3);10.6;44.4;1.6;39.7;4.4
Tercer trimestre de 2004;Bahía Blanca - Cerri (3);.;.;.;.;.
Cuarto trimestre de 2012;Bahía Blanca - Cerri (3);6.6;46.6;0.8;43.5;2.9
Primer trimestre de 2010;Bahía Blanca - Cerri (3);9.3;46.7;1.6;42.4;3.0
Tercer trimestre de 2009;Bahía Blanca - Cerri (3);8.1;45.8;1.3;42.1;4.1
Primer trimestre de 2004;Bahía Blanca - Cerri (3);.;.;.;.;.
Primer trimestre de 2003;Bahía Blanca - Cerri (3);.;.;.;.;.
Tercer trimestre de 2006 (2);Bahía Blanca - Cerri (3);10.2;44.7;1.8;40.1;3.9
Segundo trimestre de 2007;Bahía Blanca - Cerri (3);.;.;.;.;.
Tercer trimestre de 2007;Bahía Blanca - Cerri (3);.;.;.;.;.
Segundo trimestre de 2010;Bahía Blanca - Cerri (3);10.2;47.8;1.0;42.9;2.8
